Accelerometer x;Accelerometer y;Accelerometer z;Gyroscope x;Gyroscope y;Gyroscope z;;
0.0413818359375;-0.6612548828125;0.6295166015625;-3.969465648854962;-1.16793893129771;0.35877862595419846;;
0.0418701171875;-0.661865234375;0.6265869140625;-3.854961832061069;-1.1145038167938932;0.22900763358778625;;
0.0394287109375;-0.6583251953125;0.6339111328125;-3.8396946564885495;-1.2061068702290076;0.26717557251908397;;
0.036865234375;-0.666748046875;0.6370849609375;-3.786259541984733;-1.1755725190839694;0.3053435114503817;;
0.0396728515625;-0.6650390625;0.6318359375;-4.00763358778626;-0.9923664122137404;0.37404580152671757;;
0.0384521484375;-0.6630859375;0.633544921875;-3.801526717557252;-1.0305343511450382;0.3969465648854962;;
0.0396728515625;-0.66064453125;0.625732421875;-3.6946564885496183;-1.0458015267175573;0.5419847328244275;;
0.04443359375;-0.6654052734375;0.630615234375;-3.6412213740458017;-1.083969465648855;0.3435114503816794;;
0.0399169921875;-0.65966796875;0.6358642578125;-3.763358778625954;-1.1297709923664123;0.31297709923664124;;
0.041748046875;-0.6641845703125;0.6312255859375;-3.7099236641221376;-1.1374045801526718;0.33587786259541985;;
0.0380859375;-0.6605224609375;0.634033203125;-3.6564885496183206;-1.1450381679389312;0.35877862595419846;;
0.0423583984375;-0.6612548828125;0.62744140625;-3.9083969465648853;-1.3053435114503817;0.3053435114503817;;
0.0400390625;-0.6619873046875;0.6259765625;-3.549618320610687;-1.213740458015267;0.3282442748091603;;
0.045166015625;-0.6639404296875;0.6328125;-3.7709923664122136;-1.1374045801526718;0.31297709923664124;;
0.0406494140625;-0.659912109375;0.632080078125;-3.6564885496183206;-1.1908396946564885;0.2595419847328244;;
0.042724609375;-0.6614990234375;0.629150390625;-3.6564885496183206;-1.2213740458015268;0.366412213740458;;
0.0435791015625;-0.6634521484375;0.6368408203125;-3.7022900763358777;-1.1145038167938932;0.29770992366412213;;
0.0411376953125;-0.66796875;0.630615234375;-3.717557251908397;-1.1068702290076335;0.37404580152671757;;
0.0421142578125;-0.6614990234375;0.626220703125;-3.480916030534351;-1.1755725190839694;0.3053435114503817;;
0.0423583984375;-0.662841796875;0.62890625;-3.900763358778626;-1.1603053435114503;0.35877862595419846;;
0.0396728515625;-0.658203125;0.63134765625;-3.7557251908396947;-1.1221374045801527;0.40458015267175573;;
0.062255859375;-0.666748046875;0.63330078125;-3.648854961832061;-1.1526717557251909;0.22900763358778625;;
0.03662109375;-0.659423828125;0.6279296875;-3.7709923664122136;-1.099236641221374;0.3053435114503817;;
0.0433349609375;-0.6605224609375;0.628662109375;-3.6717557251908395;-1.1755725190839694;0.20610687022900764;;
0.0391845703125;-0.668212890625;0.628662109375;-3.786259541984733;-0.916030534351145;0.2748091603053435;;
0.038818359375;-0.6640625;0.631591796875;-3.6412213740458017;-1.2290076335877862;0.32061068702290074;;
0.04345703125;-0.662841796875;0.6260986328125;-3.8473282442748094;-1.1374045801526718;0.2748091603053435;;
0.041259765625;-0.667236328125;0.6263427734375;-3.435114503816794;-1.0534351145038168;0.44274809160305345;;
0.0401611328125;-0.6644287109375;0.629150390625;-3.519083969465649;-1.0610687022900764;0.25190839694656486;;
0.045654296875;-0.6640625;0.6273193359375;-3.7938931297709924;-1.0534351145038168;0.366412213740458;;
0.0406494140625;-0.660400390625;0.6351318359375;-3.564885496183206;-1.0305343511450382;0.2824427480916031;;
0.042236328125;-0.662353515625;0.6307373046875;-3.66412213740458;-1.0534351145038168;0.29770992366412213;;
0.035400390625;-0.66357421875;0.6309814453125;-3.8244274809160306;-1.2213740458015268;0.35877862595419846;;
0.0380859375;-0.6639404296875;0.63134765625;-3.66412213740458;-1.1526717557251909;0.1984732824427481;;
0.0462646484375;-0.6627197265625;0.63330078125;-3.7022900763358777;-1.1145038167938932;0.4198473282442748;;
0.0430908203125;-0.65966796875;0.63232421875;-3.6946564885496183;-1.0610687022900764;0.33587786259541985;;
0.0447998046875;-0.6624755859375;0.6275634765625;-3.5572519083969465;-0.9312977099236641;0.3282442748091603;;
0.0400390625;-0.6622314453125;0.6270751953125;-3.618320610687023;-1.0458015267175573;0.3282442748091603;;
0.038330078125;-0.6622314453125;0.6282958984375;-3.5343511450381677;-1.1450381679389312;0.29770992366412213;;
0.0401611328125;-0.6575927734375;0.624267578125;-3.7099236641221376;-1.1145038167938932;0.3511450381679389;;
0.043701171875;-0.6630859375;0.6353759765625;-3.6412213740458017;-1.1603053435114503;0.21374045801526717;;
0.0330810546875;-0.6617431640625;0.6334228515625;-3.3969465648854964;-1.16793893129771;0.31297709923664124;;
0.04052734375;-0.6632080078125;0.6268310546875;-3.6412213740458017;-1.0381679389312977;0.366412213740458;;
0.037841796875;-0.6654052734375;0.6328125;-3.564885496183206;-1.183206106870229;0.2366412213740458;;
0.0416259765625;-0.66064453125;0.6290283203125;-3.6717557251908395;-1.1450381679389312;0.33587786259541985;;
0.03857421875;-0.6617431640625;0.6273193359375;-3.427480916030534;-1.16793893129771;0.35877862595419846;;
0.04052734375;-0.6624755859375;0.636962890625;-3.6564885496183206;-1.1068702290076335;0.31297709923664124;;
0.042236328125;-0.662109375;0.6263427734375;-3.732824427480916;-1.1908396946564885;0.22137404580152673;;
0.04150390625;-0.6593017578125;0.6268310546875;-3.5114503816793894;-1.0381679389312977;0.2366412213740458;;
0.0465087890625;-0.66064453125;0.6329345703125;-3.5877862595419847;-1.099236641221374;0.4122137404580153;;
0.0369873046875;-0.65966796875;0.625732421875;-3.5572519083969465;-1.0916030534351144;0.3969465648854962;;
0.0396728515625;-0.6634521484375;0.6298828125;-3.633587786259542;-1.2442748091603053;0.2824427480916031;;
0.044677734375;-0.6595458984375;0.6295166015625;-3.5572519083969465;-1.2366412213740459;0.3816793893129771;;
0.038818359375;-0.6650390625;0.6236572265625;-3.717557251908397;-1.083969465648855;0.24427480916030533;;
0.0380859375;-0.6640625;0.61865234375;-3.633587786259542;-1.1374045801526718;0.25190839694656486;;
0.0377197265625;-0.6610107421875;0.629638671875;-3.6106870229007635;-1.2061068702290076;0.24427480916030533;;
0.04443359375;-0.6658935546875;0.6275634765625;-3.6412213740458017;-1.1221374045801527;0.3435114503816794;;
0.0460205078125;-0.6668701171875;0.631591796875;-3.549618320610687;-1.183206106870229;0.31297709923664124;;
0.0462646484375;-0.66162109375;0.6292724609375;-3.7557251908396947;-0.9847328244274809;0.33587786259541985;;
0.0421142578125;-0.6656494140625;0.6256103515625;-3.381679389312977;-1.0305343511450382;0.3053435114503817;;
0.0435791015625;-0.6585693359375;0.62060546875;-3.480916030534351;-0.9923664122137404;0.3893129770992366;;
0.0386962890625;-0.6600341796875;0.6314697265625;-3.4885496183206106;-1.1145038167938932;0.33587786259541985;;
0.0433349609375;-0.663330078125;0.62890625;-3.5114503816793894;-1.2213740458015268;0.42748091603053434;;
0.03857421875;-0.6673583984375;0.6298828125;-3.4198473282442747;-1.1526717557251909;0.3282442748091603;;
0.0426025390625;-0.6610107421875;0.62255859375;-3.854961832061069;-1.0610687022900764;0.2900763358778626;;
0.0400390625;-0.666748046875;0.6319580078125;-3.1755725190839694;-1.1603053435114503;0.3511450381679389;;
0.0406494140625;-0.6634521484375;0.62939453125;-3.954198473282443;-1.2290076335877862;0.4961832061068702;;
0.03955078125;-0.664306640625;0.62060546875;-3.3053435114503817;-1.1755725190839694;0.2748091603053435;;
0.0379638671875;-0.6656494140625;0.627197265625;-3.648854961832061;-1.1908396946564885;0.3816793893129771;;
0.021484375;-0.6688232421875;0.6395263671875;1.3206106870229009;3.2977099236641223;-5.251908396946565;;
0.0340576171875;-0.6663818359375;0.6170654296875;-1.618320610687023;-1.1374045801526718;0.4122137404580153;;
0.0389404296875;-0.6611328125;0.6373291015625;-4.534351145038168;-2.49618320610687;1.6793893129770991;;
0.0413818359375;-0.6636962890625;0.6204833984375;-4.694656488549619;-1.083969465648855;-0.08396946564885496;;
0.03857421875;-0.661376953125;0.635009765625;-0.9694656488549618;-0.5114503816793893;-0.46564885496183206;;
0.04541015625;-0.66357421875;0.633544921875;-7.3893129770992365;-1.2290076335877862;0.7786259541984732;;
0.034423828125;-0.662841796875;0.61767578125;-4.67175572519084;-4.450381679389313;3.183206106870229;;
0.028564453125;-0.6602783203125;0.6280517578125;-3.8396946564885495;-1.5419847328244274;0.3282442748091603;;
0.0418701171875;-0.6629638671875;0.6319580078125;-3.8091603053435112;-1.0534351145038168;-0.007633587786259542;;
0.04052734375;-0.662841796875;0.6314697265625;-3.0763358778625953;-1.0687022900763359;0.48091603053435117;;
0.03662109375;-0.6641845703125;0.626220703125;-3.8931297709923665;-1.1603053435114503;0.1297709923664122;;
0.04150390625;-0.666748046875;0.63232421875;-3.66412213740458;-1.213740458015267;0.31297709923664124;;
0.0458984375;-0.6654052734375;0.62646484375;-3.351145038167939;-1.099236641221374;0.29770992366412213;;
0.0474853515625;-0.6650390625;0.62451171875;-3.5267175572519083;-1.2213740458015268;0.26717557251908397;;
0.0394287109375;-0.6575927734375;0.6280517578125;-3.763358778625954;-1.16793893129771;0.1984732824427481;;
0.04541015625;-0.6614990234375;0.631591796875;-3.3053435114503817;-1.0229007633587786;0.33587786259541985;;
0.0419921875;-0.6605224609375;0.6263427734375;-3.8702290076335877;-1.1450381679389312;0.20610687022900764;;
0.0389404296875;-0.6591796875;0.63037109375;-3.572519083969466;-1.0381679389312977;0.40458015267175573;;
0.0377197265625;-0.66259765625;0.6290283203125;-3.66412213740458;-1.0458015267175573;0.25190839694656486;;
0.206787109375;-0.70361328125;0.2408447265625;7.877862595419847;-78.38931297709924;54.732824427480914;;
-0.03955078125;-0.7750244140625;0.9544677734375;-30.419847328244273;-6.290076335877862;4.778625954198473;;
-0.0262451171875;-0.4842529296875;0.73583984375;-80.2824427480916;174.61832061068702;-93.05343511450381;;
-0.181884765625;-0.514404296875;0.45068359375;30.16030534351145;-80.58778625954199;-24.870229007633586;;
-0.0283203125;-0.6553955078125;0.595703125;18.82442748091603;-9.305343511450381;-4.7251908396946565;;
0.032470703125;-0.7669677734375;0.53662109375;-3.7709923664122136;3.0916030534351147;1.5114503816793894;;
0.005126953125;-0.637939453125;0.853271484375;-3.8473282442748094;25.49618320610687;-32.267175572519086;;
-0.0428466796875;-0.8995361328125;0.174072265625;48.091603053435115;-130.74045801526717;148.05343511450383;;
-0.3857421875;-0.7569580078125;0.746826171875;70.16030534351145;-27.763358778625953;76.90839694656489;;
0.3582763671875;-0.796875;0.67236328125;11.511450381679388;95.00763358778626;55.85496183206107;;
0.2442626953125;-0.7913818359375;0.5159912109375;-49.11450381679389;227.12213740458014;78.13740458015268;;
0.0726318359375;-0.6722412109375;0.708740234375;-46.85496183206107;236.29770992366412;-4.4961832061068705;;
-0.1170654296875;-0.6365966796875;0.5439453125;-46.67175572519084;250.12977099236642;-26.31297709923664;;
-0.319580078125;-0.614013671875;0.6995849609375;-28.450381679389313;250.12977099236642;-12.335877862595419;;
-0.52490234375;-0.658203125;0.6331787109375;-57.916030534351144;250.12977099236642;-88.90839694656489;;
-0.4176025390625;-0.697509765625;0.4888916015625;-19.091603053435115;213.3740458015267;39.030534351145036;;
-0.4425048828125;-0.8056640625;0.5672607421875;-41.396946564885496;250.12977099236642;98.68702290076335;;
-0.438720703125;-0.6651611328125;0.4736328125;-22.702290076335878;250.12977099236642;86.22900763358778;;
-0.3038330078125;-0.713134765625;0.1048583984375;-55.10687022900763;250.12977099236642;85.29770992366412;;
-0.7012939453125;-0.5240478515625;0.2557373046875;-22.885496183206108;250.12977099236642;14.122137404580153;;
-0.751708984375;-0.5986328125;-0.0423583984375;-39.30534351145038;234.99236641221373;40.68702290076336;;
-0.80078125;-0.747802734375;-0.3145751953125;-107.07633587786259;178.72519083969465;31.717557251908396;;
-0.922607421875;-0.7403564453125;-0.0693359375;-151.51908396946564;174.0763358778626;83.2442748091603;;
-0.8558349609375;-0.67724609375;-0.1678466796875;-162.72519083969465;232.0916030534351;119.78625954198473;;
-0.930419921875;-0.7843017578125;0.0535888671875;-135.42748091603053;250.12977099236642;82.65648854961832;;
-0.65380859375;-0.5023193359375;-0.459716796875;-146.89312977099237;165.13740458015266;105.99236641221374;;
-0.746337890625;-0.503662109375;-0.3359375;-93.12977099236642;145.78625954198472;79.52671755725191;;
-0.757080078125;-0.5010986328125;-0.3585205078125;-27.763358778625953;100.98473282442748;28.34351145038168;;
-0.79833984375;-0.60205078125;-0.448486328125;-47.17557251908397;15.259541984732824;1.1068702290076335;;
-0.8592529296875;-0.5579833984375;-0.4189453125;-71.50381679389314;15.84732824427481;14.0;;
-0.7777099609375;-0.3868408203125;-0.40185546875;-65.04580152671755;-7.137404580152672;37.587786259541986;;
-0.7650146484375;-0.383056640625;-0.388916015625;-66.77099236641222;-11.34351145038168;60.0763358778626;;
-0.763671875;-0.403564453125;-0.473388671875;-44.083969465648856;95.00763358778626;56.343511450381676;;
-0.7803955078125;-0.3798828125;-0.5989990234375;-52.41984732824427;171.81679389312978;62.99236641221374;;
-0.808349609375;-0.3604736328125;-0.615234375;-31.404580152671755;128.87786259541986;40.770992366412216;;
-0.8072509765625;-0.4210205078125;-0.56689453125;-43.458015267175576;104.78625954198473;46.908396946564885;;
-0.6737060546875;-0.3978271484375;-0.502685546875;-29.870229007633586;211.8320610687023;25.732824427480917;;
-0.6602783203125;-0.34375;-0.70703125;-17.3206106870229;250.12977099236642;16.786259541984734;;
-0.7667236328125;-0.49365234375;-0.8629150390625;24.80916030534351;250.12977099236642;-43.23664122137404;;
-0.4951171875;-0.49169921875;-0.742431640625;-3.572519083969466;250.12977099236642;-2.877862595419847;;
-0.3560791015625;-0.31494140625;-0.907958984375;87.20610687022901;250.12977099236642;-62.0;;
-0.3282470703125;-0.416259765625;-1.1771240234375;61.213740458015266;250.12977099236642;-5.305343511450381;;
-0.154296875;-0.3836669921875;-0.9090576171875;6.480916030534351;201.7709923664122;-32.14503816793893;;
-0.2041015625;-0.4349365234375;-1.061279296875;33.404580152671755;165.1145038167939;-27.450381679389313;;
-0.1324462890625;-0.4427490234375;-1.11962890625;16.244274809160306;119.0;-23.34351145038168;;
-0.1051025390625;-0.4881591796875;-1.134765625;-6.648854961832061;93.06870229007633;-13.51908396946565;;
-0.092041015625;-0.4659423828125;-1.0809326171875;-28.16793893129771;72.58778625954199;-15.412213740458014;;
0.00732421875;-0.4832763671875;-1.0474853515625;-43.10687022900763;145.0916030534351;-16.251908396946565;;
-0.018310546875;-0.4132080078125;-0.9591064453125;-14.526717557251908;60.64885496183206;-14.19083969465649;;
0.055419921875;-0.4229736328125;-1.1048583984375;-20.938931297709924;-8.694656488549619;-14.145038167938932;;
0.0506591796875;-0.4156494140625;-1.1063232421875;-21.541984732824428;-39.51908396946565;-7.549618320610687;;
0.037841796875;-0.397705078125;-1.0528564453125;-8.122137404580153;-15.358778625954198;0.3969465648854962;;
0.0400390625;-0.375732421875;-1.1158447265625;-19.366412213740457;21.450381679389313;-3.6030534351145036;;
